"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"121","Basin","ZONE 3","Nickel_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"122","Basin","ZONE 4","Nickel_PEC_Category","0",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"123","Basin","ZONE 4","Nickel_PEC_Category","Total",14,100,0,100,100,34220.8752340545,129.493617726253,33967.0724070832,34474.6780610257
"124","Basin","ZONE 5","Nickel_PEC_Category","0",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"125","Basin","ZONE 5","Nickel_PEC_Category","Total",14,100,0,100,100,51821.1055159118,2365.84279767608,47184.1388393832,56458.0721924404
"126","Basin","ZONE 6","Nickel_PEC_Category","0",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"127","Basin","ZONE 6","Nickel_PEC_Category","Total",9,100,0,100,100,540.671380449082,19.7563961019574,501.949555624938,579.393205273226
"128","Combined","All Basins","Lead_PEC_Category","0",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"129","Combined","All Basins","Lead_PEC_Category","Total",81,100,0,100,100,205733.115724971,4265.02673749143,197373.816926388,214092.414523555
"130","Basin","ZONE 1","Lead_PEC_Category","0",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"131","Basin","ZONE 1","Lead_PEC_Category","Total",15,100,0,100,100,14205.1003514775,344.992301896066,13528.9278648177,14881.2728381374
"132","Basin","ZONE 2","Lead_PEC_Category","0",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"133","Basin","ZONE 2","Lead_PEC_Category","Total",15,100,0,100,100,4503.63862928795,34.2067521412147,4436.59462706308,4570.68263151282
"134","Basin","ZONE 3","Lead_PEC_Category","0",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
"135","Basin","ZONE 3","Lead_PEC_Category","Total",14,100,0,100,100,100441.72461379,3529.29061225095,93524.4421228033,107359.007104778
