"","FK_STATION","FK_RANDOM_SAMPLE_LOCATION","COLLECTION_DATE","SAMPLE_TYPE","MATRIX","Oxygen_Dissolved_Field","Oxygen_Dissolved_Field_VQ","Sample_Depth","Sample_Depth_VQ","Depth_Bottom_of_Waterbody_Sample_Site","Depth_Bottom_of_Waterbody_Sample_Site_VQ","Transparency_Secchi_Depth","Transparency_Secchi_Depth_VQ","Specific_Conductance_Field","Specific_Conductance_Field_VQ","pH_Field","pH_Field_VQ","Water_Temperature","Water_Temperature_VQ","Oxygen_Dissolved_Percent_Saturation","Oxygen_Dissolved_Percent_Saturation_VQ","Weather","Weather_VQ","Water_Level","Water_Level_VQ","Water_Sample_Collection_Device","Water_Sample_Collection_Device_VQ","Alkalinity_Total_as_CaCO3","Alkalinity_Total_as_CaCO3_VQ","Total_Dissolved_Solids_TDS_measured","Total_Dissolved_Solids_TDS_measured_VQ","Ammonia_Total_as_N","Ammonia_Total_as_N_VQ","NitrateNitrite_Total_as_N","NitrateNitrite_Total_as_N_VQ","Turbidity_Lab","Turbidity_Lab_VQ","Specific_Conductance_Lab","Specific_Conductance_Lab_VQ","Fluoride_Total","Fluoride_Total_VQ","Sulfate_Total","Sulfate_Total_VQ","Color_true","Color_true_VQ","Phosphorus_Total_as_P","Phosphorus_Total_as_P_VQ","Kjeldahl_Nitrogen_Total_as_N","Kjeldahl_Nitrogen_Total_as_N_VQ","Organic_Carbon_Total","Organic_Carbon_Total_VQ","Chloride_Total","Chloride_Total_VQ","Total_Suspended_Solids_TSS","Total_Suspended_Solids_TSS_VQ","Pheophytin_A_Monochromatic","Pheophytin_A_Monochromatic_VQ","Chlorophyll_A_Monochromatic","Chlorophyll_A_Monochromatic_VQ","Chlorophyll_A_Uncorrected_Trichromatic","Chlorophyll_A_Uncorrected_Trichromatic_VQ","Escherichia_Coli_Quanti_Tray","Escherichia_Coli_Quanti_Tray_VQ","Hardness_calculated_as_CACO3","Hardness_calculated_as_CACO3_VQ","Calcium_Total","Calcium_Total_VQ","Barium_Total","Barium_Total_VQ","Manganese_Total","Manganese_Total_VQ","Molybdenum_total","Molybdenum_total_VQ","Lead_Total","Lead_Total_VQ","Beryllium_Total","Beryllium_Total_VQ","Antimony_Total","Antimony_Total_VQ","Copper_Total","Copper_Total_VQ","Nickel_Total","Nickel_Total_VQ","Iron_Total","Iron_Total_VQ","Zinc_Total","Zinc_Total_VQ","Selenium_Total","Selenium_Total_VQ","Sodium_Total","Sodium_Total_VQ","Cadmium_Total","Cadmium_Total_VQ","Chromium_Total","Chromium_Total_VQ","Silver_Total","Silver_Total_VQ","Arsenic_Total","Arsenic_Total_VQ","Thallium_Total","Thallium_Total_VQ","Aluminum_Total","Aluminum_Total_VQ","Magnesium_Total","Magnesium_Total_VQ","Potassium_Total","Potassium_Total_VQ","Mercury_Sediments","Mercury_Sediments_VQ","Antimony_Sediments","Antimony_Sediments_VQ","Zinc_Sediments","Zinc_Sediments_VQ","Iron_Sediments","Iron_Sediments_VQ","Chromium_Sediments","Chromium_Sediments_VQ","Aluminum_Sediments","Aluminum_Sediments_VQ","Silver_Sediments","Silver_Sediments_VQ","Nickel_Sediments","Nickel_Sediments_VQ","Manganese_Sediments","Manganese_Sediments_VQ","Selenium_Sediments","Selenium_Sediments_VQ","Beryllium_Sediments","Beryllium_Sediments_VQ","Sediment_Sample_Collection_Device","Sediment_Sample_Collection_Device_VQ","Sediment_Collection_Area","Sediment_Collection_Area_VQ","Sediment_Type","Sediment_Type_VQ","Sediment_Odor","Sediment_Odor_VQ","Sediment_Color","Sediment_Color_VQ","Sediment_Grabs","Sediment_Grabs_VQ","Arsenic_Sediments","Arsenic_Sediments_VQ","Molybdenum_Sediments","Molybdenum_Sediments_VQ","Lead_Sediments","Lead_Sediments_VQ","Copper_Sediments","Copper_Sediments_VQ","Cadmium_Sediments","Cadmium_Sediments_VQ","Phosphorus_Total_as_P__Sediments","Phosphorus_Total_as_P__Sediments_VQ","Organic_Carbon_Sediments","Organic_Carbon_Sediments_VQ","Total_Kjeldahl_Nitrogen_Total_as_N","Total_Kjeldahl_Nitrogen_Total_as_N_VQ","Carbon_Total_Sediments","Carbon_Total_Sediments_VQ","Inorganic_Carbon_Sediments","Inorganic_Carbon_Sediments_VQ","Salinity_ppt","Salinity_ppt_VQ","BLOOM_ID","BLOOM_ID_VQ"
"233",56223,"Z5-LL-13006",2019-06-13 11:02:00,"BOTTOM","WATER",7.12,NA,3.5,NA,NA,NA,NA,NA,155.7,NA,6.65,NA,28.3,NA,91.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",56223,"Z5-LL-13006",2019-06-13 11:05:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.46,"U",11,"I",3290,NA,6,"I",3210,NA,0.023,"U",9.2,"U",41.7,NA,0.46,"U",0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1.17,NA,0.28,"I",5,NA,2.5,"I",0.092,"U",160,NA,1.1,NA,800,NA,1.1,NA,0.12,"U",NA,NA,NA,NA
"235",56229,"Z5-LL-13013",2019-06-13 13:00:00,"PRIMARY","WATER",8.14,NA,0.3,NA,2.4,NA,0.6,NA,191.8,NA,8.7,NA,28.2,NA,104.4,NA,NA,NA,NA,NA,NA,NA,38,NA,118,NA,0.008,NA,0.004,"U",6,NA,189,NA,0.094,"I",8.5,NA,40,NA,0.05,NA,1.3,NA,12,NA,28,NA,14,"I",4.5,"U",39,"A",41,"A",1,"UQ",54.5,NA,16.2,NA,14.8,NA,13.1,NA,0.64,NA,0.23,"I",0.01,"U",0.14,"I",0.4,"U",0.5,"U",190,NA,5,"U",0.2,"U",17.3,NA,0.02,"U",0.4,"U",0.01,"U",0.93,NA,0.1,"U",79,NA,3.39,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",56229,"Z5-LL-13013",2019-06-13 13:02:00,"BOTTOM","WATER",8.04,NA,1.9,NA,NA,NA,NA,NA,191.7,NA,8.67,NA,28.2,NA,102.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",56229,"Z5-LL-13013",2019-06-13 13:05:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,NA,0.45,"U",12,"I",2580,NA,10,"I",5400,NA,0.023,"U",9.1,"U",16.1,NA,0.45,"U",0.156,NA,NA,NA,NA,"O",NA,NA,NA,"O",NA,NA,3,NA,1.32,NA,0.87,"I",5.5,NA,2.1,"I",0.091,"U",160,NA,1.2,NA,1200,NA,1.2,NA,0.12,"U",NA,NA,NA,NA
"238",56230,"Z5-LL-13014B",2019-06-18 09:30:00,"PRIMARY","WATER",4.36,NA,0.3,NA,0.8,NA,0.8,"S",194.7,NA,7.15,NA,28.3,NA,56.1,NA,NA,NA,NA,NA,NA,NA,61,NA,109,NA,0.07,NA,0.029,NA,1.8,NA,194,NA,0.068,"I",9.7,NA,20,NA,0.035,NA,0.69,NA,7.3,NA,16,NA,2,"I",1.5,"I",6.8,NA,7.9,NA,29.9,"Q",68.8,NA,23.8,NA,14.9,NA,14.6,NA,0.78,NA,0.2,"U",0.01,"U",0.39,NA,4.02,NA,0.5,"U",57,"I",5,"U",0.2,"U",10.4,NA,0.02,"U",0.42,"I",0.01,"U",2.55,NA,0.1,"U",57,NA,2.27,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",56230,"Z5-LL-13014B",2019-06-18 09:40:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027,NA,0.48,"U",13,"I",1540,NA,8.9,"I",5080,NA,0.024,"U",9.7,"U",14.2,NA,0.48,"U",0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2.03,NA,0.65,"I",11.2,NA,248,NA,0.097,"U",340,NA,2.6,NA,1800,NA,2.9,NA,0.35,NA,NA,NA,NA,NA
"240",0,NA,2019-06-18 10:30:00,"FIELD BLANK","WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"U",15,"U",0.002,"U",0.004,"U",0.1,"U",2,"U",0.035,"U",0.2,"U",2.5,"U",0.002,"U",0.08,"U",0.5,"U",0.2,"U",2,"U",NA,NA,NA,NA,NA,NA,1,"UQ",0.35,"U",0.075,"U",1,"U",1,"U",0.15,"U",0.2,"U",0.01,"U",0.05,"U",0.4,"U",0.5,"U",30,"U",5,"U",0.2,"U",0.5,"U",0.02,"U",0.4,"U",0.01,"U",0.05,"U",0.1,"U",5,"U",0.04,"U",0.3,"U",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",56224,"Z5-LL-13008",2019-06-20 12:50:00,"PRIMARY","WATER",8.18,NA,0.3,NA,2.3,NA,0.7,NA,132.1,NA,7.7,NA,28.9,NA,106.2,NA,NA,NA,NA,NA,NA,NA,13,NA,97,NA,0.01,NA,0.004,"U",9.7,NA,133,NA,0.073,"I",18,NA,34,"A",0.051,NA,1,NA,8.6,NA,16,NA,15,"I",4.9,"U",26,NA,28,NA,1,"Q",41.4,NA,8.13,NA,14.5,NA,11.7,NA,0.64,NA,0.56,NA,0.015,"I",0.058,"I",0.78,"I",0.5,"U",530,NA,5,"U",0.2,"U",7.7,NA,0.02,"U",0.42,"I",0.01,"U",0.68,NA,0.1,"U",253,NA,5.12,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",56221,"Z5-LL-13004",2019-06-05 11:52:00,"BOTTOM","WATER",6.11,NA,2.4,NA,NA,NA,NA,NA,174,NA,7.86,NA,28.8,NA,79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",56228,"Z5-LL-13012",2019-05-21 11:10:00,"PRIMARY","WATER",7.39,"J",0.3,NA,4.1,NA,1.1,NA,125.6,NA,7.46,NA,29.6,NA,97,"J",NA,NA,NA,NA,NA,NA,12,NA,76,NA,0.023,NA,0.004,"I",5.2,"A",133,NA,0.086,"I",15,NA,50,NA,0.029,NA,0.82,NA,11,NA,16,NA,5,"I",1.8,"U",11,NA,12,NA,1,"Q",36.1,NA,7.27,NA,14.3,NA,6.1,NA,0.43,"I",0.48,NA,0.01,"U",0.05,"U",0.42,"I",0.5,"U",360,NA,7.1,"I",0.2,"U",7.8,NA,0.02,"U",0.4,"U",0.01,"U",0.66,NA,0.1,"U",106,NA,4.35,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",56224,"Z5-LL-13008",2019-06-20 12:53:00,"BOTTOM","WATER",7.18,NA,1.8,NA,NA,NA,NA,NA,131.7,NA,7.49,NA,28.1,NA,92.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",56224,"Z5-LL-13008",2019-06-20 12:59:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019,NA,0.46,"U",5.5,"U",3210,NA,9.4,"I",4100,NA,0.023,"U",9.1,"U",30.7,NA,0.46,"U",0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1.37,NA,1.19,NA,4.5,NA,2.2,"I",0.091,"U",110,NA,1.3,NA,1200,NA,1.3,NA,0.12,"U",NA,NA,NA,NA
"246",55918,"Z6-LL-13004",2019-05-20 12:09:00,"BOTTOM","WATER",4.75,NA,2.7,NA,NA,NA,NA,NA,455,NA,7.43,NA,28.9,NA,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",55918,"Z6-LL-13004",2019-05-20 12:10:00,"PRIMARY","WATER",10.71,NA,0.3,NA,3.2,NA,1.2,NA,449,NA,8.28,NA,30.8,NA,142.5,NA,NA,NA,NA,NA,NA,NA,134,NA,274,NA,0.007,NA,0.1,NA,4.7,NA,476,NA,0.14,NA,25,NA,39,NA,0.11,NA,1.2,NA,11,NA,45,NA,6,"I",4.5,"U",34,NA,36,NA,13.4,"Q",161,NA,56.7,NA,12,NA,11.4,NA,0.78,NA,0.2,"U",0.01,"U",0.14,"I",4.52,NA,0.5,"U",30,"U",5.2,"I",0.2,"U",28.7,NA,0.02,"U",0.47,"I",0.01,"U",2.38,NA,0.1,"U",14,"I",4.74,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",55918,"Z6-LL-13004",2019-05-20 12:15:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018,NA,0.52,"U",30,NA,2500,NA,16,NA,3100,NA,0.056,"I",10,"U",40.8,NA,0.82,"I",0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2.2,NA,0.51,"I",5.6,NA,45.6,NA,0.11,"I",270,NA,5.3,NA,4000,NA,5.8,"A",0.46,NA,NA,NA,NA,NA
"249",55922,"Z6-LL-13008",2019-05-20 12:35:00,"PRIMARY","WATER",9.75,NA,0.3,NA,0.6,NA,0.6,"S",450.3,NA,8.09,NA,30.8,NA,131.1,NA,NA,NA,NA,NA,NA,NA,137,NA,257,NA,0.011,NA,0.006,"I",6.4,NA,472,NA,0.13,NA,23,NA,41,NA,0.1,NA,1.1,NA,11,NA,44,NA,7,"I",4.5,"U",30,NA,33,NA,276.1,"AQ",165,NA,59,NA,12,NA,10.8,NA,0.77,NA,0.2,"U",0.01,"U",0.16,"I",4.39,NA,0.5,"U",43,"I",6,"I",0.2,"U",27.9,NA,0.02,"U",0.6,"I",0.01,"U",2.26,NA,0.1,"U",44,NA,4.28,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",55921,"Z6-LL-13007",2019-05-20 13:25:00,"PRIMARY","WATER",11.11,NA,0.3,NA,0.8,NA,0.8,"S",431.8,NA,8.41,NA,31.9,NA,151.8,NA,NA,NA,NA,NA,NA,NA,131,NA,258,"A",0.005,NA,0.11,NA,3.6,"A",456,NA,0.09,"I",24,NA,33,NA,0.048,NA,0.94,NA,9.2,NA,41,NA,6,"IA",4.5,"U",29,NA,30,NA,31.1,"Q",157,NA,57.2,NA,4.8,NA,7.3,NA,0.87,NA,0.31,"I",0.01,"U",0.18,"I",4.23,NA,1.7,"I",30,"U",16,"I",0.2,"U",27.6,NA,0.02,"U",0.41,"I",0.01,"U",3.58,NA,0.1,"U",13,"I",3.37,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",55925,"Z6-LL-13011",2019-05-20 13:34:00,"BOTTOM","WATER",3.09,NA,2.1,NA,NA,NA,NA,NA,425.7,NA,7.45,NA,28.9,NA,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",55925,"Z6-LL-13011",2019-05-20 13:35:00,"PRIMARY","WATER",11.39,NA,0.3,NA,2.6,NA,0.9,NA,411.6,NA,8.4,NA,30.9,NA,150.8,NA,NA,NA,NA,NA,NA,NA,135,NA,237,NA,0.006,NA,0.11,NA,5.5,NA,431,NA,0.13,NA,16,NA,43,"A",0.051,NA,1.1,NA,11,NA,37,NA,8,"I",4.5,"U",37,NA,41,NA,14.6,"Q",156,NA,56.3,NA,16.3,NA,9.9,NA,0.84,NA,0.2,"U",0.01,"U",0.2,"I",4.04,NA,0.5,"U",47,"I",5.5,"I",0.21,"I",23.4,NA,0.02,"U",0.46,"I",0.01,"U",2.64,NA,0.1,"U",21,NA,3.75,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",55925,"Z6-LL-13011",2019-05-20 13:40:00,"PRIMARY","SEDIMENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,1.1,"I",179,NA,8940,NA,37,NA,19600,NA,0.156,NA,12,"I",146,NA,3.5,NA,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8.84,NA,1.83,NA,33.8,NA,153,NA,0.47,NA,1700,NA,16,NA,10000,NA,21,NA,4.9,NA,NA,NA,NA,NA
